
Comment,Time Stamp (sec),Temperature (K),Field (Oe),Vlong (V),Vhall (V),Vr (V)
,3927057471.25774,7.99872970581055,131334.3125,-0.000000337395347,,
,3927057471.80594,7.99884080886841,131310.75,-0.000000345341713,,
,3927057472.35468,7.99884080886841,131291.015625,-0.000000354157212,,
,3927057472.90302,7.99972772598267,131267.125,-0.00000168144859,,
,3927057473.44721,8.00071048736572,131247.21875,-0.00000224390228,,
,3927057474.00094,8.00071048736572,131223.375,-0.00000230970812,,
,3927057474.54718,8.00129508972168,131203.65625,-0.00000234199023,,
,3927057475.09211,8.00185775756836,131180.015625,-0.00000234559093,,
,3927057475.63725,8.00185775756836,131160.21875,-0.00000235328897,,
,3927057476.18282,8.00187969207764,131136.5,-0.00000234062481,,
,3927057476.7271,8.00056457519531,131116.765625,-0.00000235515176,,
,3927057477.27536,8.00051307678223,131092.90625,-0.00000235043361,,
,3927057477.8222,8.00056457519531,131073.3125,-0.00000235813165,,
,3927057478.36648,8.00127506256104,131053.4765625,-0.00000236160819,,
,3927057478.91761,8.00127506256104,131029.6875,-0.00000233615498,,
,3927057479.46264,8.00149631500244,131005.8984375,-0.00000234844741,,
,3927057480.0124,8.00110340118408,130986.0859375,-0.00000234981319,,
,3927057480.56251,8.00074100494385,130962.5234375,-0.00000235093065,,
,3927057481.10333,8.00056457519531,130942.75,-0.00000234683331,,
,3927057481.65146,8.00109958648682,130923.125,-0.00000234360509,,
,3927057482.19199,8.00180244445801,130899.375,-0.00000235875286,,
,3927057482.73804,8.00203037261963,130879.4921875,-0.00000233789352,,
,3927057483.28441,8.00111389160156,130855.734375,-0.00000235055805,,
,3927057483.83094,8.00118541717529,130836.1171875,-0.0000023552762,,
,3927057484.39254,8.00125026702881,130816.4453125,-0.00000234348081,,
,3927057484.99097,8.00010395050049,130792.5859375,-0.0000023536621,,
,3927057485.57857,7.99976348876953,130768.875,-0.000000602481249,,
,3927057486.1338,7.9997820854187,130744.890625,-0.000000417479866,,
,3927057486.67749,7.99995374679565,130721.34375,-0.000000378741322,,
,3927057487.22549,8.00008678436279,130701.6796875,-0.000000357012973,,
,3927057487.75899,8.00052642822266,130677.9921875,-0.000000351053197,,
,3927057488.33402,8.00114822387695,130658.140625,-0.000000355523029,,
,3927057488.87672,8.00106239318848,130634.421875,-0.000000357012973,,
,3927057489.42438,8.00092220306396,130614.484375,-0.000000348942461,,
,3927057490.05035,8.00073432922363,130590.78125,-0.000000358254613,,
,3927057490.62899,8.00022506713867,130566.9609375,-0.000000344348467,,
,3927057491.17652,8.00010395050049,130543.3046875,-0.000000351425702,,
,3927057491.72514,8.00002288818359,130523.4296875,-0.000000341368578,,
,3927057492.27073,7.99954271316528,130503.6640625,-0.000000352170674,,
,3927057492.81989,7.99922800064087,130479.9453125,-0.000000351549832,,
,3927057493.36623,7.99931287765503,130460.28125,-0.000000355895502,,
,3927057493.91529,7.999267578125,130436.46875,-0.0000003532881,,
,3927057494.46026,7.99943017959595,130416.6640625,-0.000000347949135,,
,3927057495.00142,7.99958658218384,130392.875,-0.000000343355141,,
,3927057495.56557,8.0001859664917,130373.046875,-0.0000003532881,,
,3927057496.1114,8.00020694732666,130349.4609375,-0.000000347452491,,
,3927057496.64163,8.00058364868164,130329.6875,-0.000000342361849,,
,3927057497.19926,8.00082683563232,130310,-0.000000357757936,,
,3927057497.7458,8.00085735321045,130282.25,-0.00000069994838,,
,3927057498.29409,8.00093173980713,130262.5078125,-0.00000222217437,,
,3927057498.84143,8.00118923187256,130238.7109375,-0.0000023037488,,
,3927057499.39063,8.00096130371094,130219.1015625,-0.00000232895405,,
,3927057499.93619,8.00092220306396,130199.390625,-0.00000234844749,,
,3927057500.48181,8.00044059753418,130175.640625,-0.00000234795084,,
,3927057501.09776,8.00056457519531,130155.71875,-0.00000234124609,,
,3927057501.64576,8.00055313110352,130132.109375,-0.00000235391062,,
,3927057502.22303,8.0000696182251,130108.3828125,-0.00000235428311,,
,3927057502.76837,7.99907732009888,130084.7265625,-0.000002345343,,
,3927057503.31933,7.9989914894104,130064.8203125,-0.00000234869537,,
,3927057503.86568,7.99981117248535,130041.1015625,-0.00000234919202,,
,3927057504.41105,7.99942398071289,130021.2578125,-0.00000234310808,,
,3927057504.96066,7.99951887130737,129997.5078125,-0.00000235242023,,
,3927057505.51072,7.9997410774231,129978.09375,-0.00000234521884,,
,3927057506.06247,7.99913835525513,129954.4921875,-0.00000234720602,,
,3927057506.60532,7.99930334091187,129934.78125,-0.00000234199121,,
,3927057507.15595,7.99957704544067,129914.96875,-0.00000234546775,,
,3927057507.70354,7.99954271316528,129891.2421875,-0.0000023547799,,
,3927057508.24498,7.99951887130737,129867.4453125,-0.00000234534358,,
,3927057508.7965,7.99887132644653,129847.8828125,-0.00000234087375,,
,3927057509.39339,7.99917268753052,129828.0703125,-0.00000234683417,,
,3927057509.99858,7.9987735748291,129804.3125,-0.00000235055903,,
,3927057510.54748,7.99888563156128,129780.4765625,-0.000000650159654,,
,3927057511.09301,7.99819040298462,129756.7578125,-0.000000429896164,,
,3927057511.63589,7.99847173690796,129737.1953125,-0.000000377003128,,
,3927057512.1872,7.99845743179321,129717.40625,-0.000000357137198,,
,3927057512.73281,7.99818134307861,129693.6015625,-0.000000366697663,,
,3927057513.27981,7.99793386459351,129669.875,-0.000000343355199,,
,3927057513.82681,7.99841403961182,129650.0859375,-0.000000343355199,,
,3927057514.37007,7.99861860275269,129630.1640625,-0.000000336029638,,
,3927057514.91589,7.99884462356567,129606.796875,-0.000000349935787,,
,3927057515.45727,7.9989914894104,129587.109375,-0.000000342486064,,
,3927057516.0052,7.99953603744507,129563.3515625,-0.000000346707581,,
,3927057516.55579,7.99986410140991,129543.4765625,-0.000000340747803,,
,3927057517.10023,7.99993562698364,129519.7109375,-0.000000335408834,,
,3927057517.64376,8.00142192840576,129500.0234375,-0.00000034968747,,
,3927057518.20465,8.00082969665527,129476.3515625,-0.000000344472664,,
,3927057518.74689,8.00079917907715,129456.609375,-0.000000352170711,,
,3927057519.2878,8.00032997131348,129432.796875,-0.000000338016237,,
,3927057519.84329,8.00031280517578,129412.9296875,-0.000000340126991,,
,3927057520.45352,8.00041580200195,129389.1640625,-0.000000348073363,,
,3927057521.04191,8.00032806396484,129365.59375,-0.000000349563307,,
,3927057521.58901,7.9998836517334,129341.8515625,-0.000000356640544,,
,3927057522.13516,7.9998836517334,129322.0703125,-0.000000353536493,,
,3927057522.68232,8.0001163482666,129302.296875,-0.000000400593845,,
,3927057523.22997,7.9998984336853,129278.2890625,-0.00000219597644,,
,3927057523.77797,8.00024604797363,129254.515625,-0.00000229443691,,
,3927057524.32828,8.00050926208496,129234.9609375,-0.00000233863858,,
,3927057524.87163,8.00114822387695,129215.140625,-0.00000234571582,,
,3927057525.42225,8.00104236602783,129191.4375,-0.000002354283,,
,3927057526.03284,8.00143146514893,129171.5859375,-0.000002344971,,
,3927057526.57753,8.00016593933105,129143.9140625,-0.00000234422603,,
,3927057527.17051,7.9998984336853,129124.390625,-0.0000023537865,,
,3927057527.71972,7.99986410140991,129100.9296875,-0.00000235428315,,
,3927057528.26284,8.0001163482666,129076.953125,-0.0000023743974,,
,3927057528.81524,8.00036239624023,129057.2421875,-0.00000236508525,,
,3927057529.36041,8.0006046295166,129037.4453125,-0.0000023560212,,
,3927057529.90297,8.00117874145508,129013.6015625,-0.0000023540346,,
,3927057530.44856,8.00116157531738,128990.125,-0.00000234670905,,
,3927057530.99575,8.00124454498291,128970.375,-0.00000236396756,,
,3927057531.54308,8.00178813934326,128950.6484375,-0.00000234745402,,
,3927057532.09366,8.00164222717285,128927,-0.00000236309843,,
,3927057532.63754,8.00144958496094,128907.1484375,-0.00000235105471,,
,3927057533.18179,8.00121307373047,128887.2734375,-0.0000023530413,,
,3927057533.73214,7.9998722076416,128863.828125,-0.00000236347091,,
,3927057534.27247,7.99971199035645,128840.109375,-0.0000023608635,,
,3927057534.82384,7.99972105026245,128820.2890625,-0.00000234621239,,
,3927057535.3699,7.99982690811157,128796.34375,-0.00000123384502,,
,3927057535.91651,8.00016593933105,128776.59375,-0.000000442560681,,
,3927057536.46669,8.00079917907715,128752.90625,-0.000000376133984,,
,3927057537.01027,8.00045680999756,128733.1484375,-0.000000347328388,,
,3927057537.55423,8.00038814544678,128713.4765625,-0.000000348942495,,
,3927057538.1033,7.99972772598267,128689.6640625,-0.000000336277966,,
,3927057538.64705,7.99957036972046,128669.8515625,-0.000000348818333,,
,3927057539.19485,7.9993748664856,128646.0078125,-0.000000329573182,,
,3927057539.73901,7.99954652786255,128626.6875,-0.00000032944902,,
,3927057540.28749,7.99959564208984,128603.0546875,-0.000000335781283,,
,3927057540.83465,7.99961423873901,128583.203125,-0.000000338512847,,
,3927057541.37705,8.00002288818359,128559.4609375,-0.000000343231003,,
,3927057541.92811,7.9998984336853,128539.625,-0.000000350929048,,
,3927057542.47103,8.00020694732666,128515.9375,-0.000000341244403,,
,3927057543.01908,7.99975824356079,128496.3125,-0.000000342610185,,
,3927057543.58987,7.99921226501465,128472.53125,-0.000000344969263,,
,3927057544.14236,7.99907350540161,128452.640625,-0.000000349935743,,
,3927057544.67571,7.99938535690308,128428.9765625,-0.000000360489513,,
,3927057545.22049,7.99918985366821,128409.109375,-0.000000341244403,,
,3927057545.77023,7.9992995262146,128385.515625,-0.000000351177363,,
,3927057546.3162,7.99974632263184,128365.7578125,-0.00000033900946,,
,3927057546.86535,7.99919509887695,128346.0390625,-0.00000034844577,,
,3927057547.40924,7.9991569519043,128322.1953125,-0.00000035788208,,
,3927057548.03356,7.99979782104492,128298.515625,-0.00000199930337,,
,3927057548.56399,7.99959564208984,128274.8359375,-0.00000226054016,,
,3927057549.17098,7.99945020675659,128255.3046875,-0.00000232175087,,
,3927057549.71696,7.99976348876953,128231.4765625,-0.00000234509331,,
,3927057550.26617,8.00013160705566,128207.71875,-0.00000236545586,,
,3927057550.80853,7.99977922439575,128187.8125,-0.00000236036522,,
,3927057551.35909,7.99982690811157,128164.0078125,-0.00000237389887,,
,3927057551.90739,7.99945688247681,128144.4375,-0.00000236756661,,
,3927057552.44413,7.99933767318726,128124.6875,-0.00000237489305,,
,3927057552.98494,7.99940538406372,128100.9453125,-0.00000238681259,,
,3927057553.54187,7.9985179901123,128081.1328125,-0.00000236893327,,
,3927057554.08444,7.998131275177,128057.390625,-0.00000237948704,,
,3927057554.64229,7.99828195571899,128037.5234375,-0.00000236384263,,
,3927057555.19451,7.99840354919434,128014.046875,-0.00000236471177,,
,3927057555.73999,7.99911689758301,127994.234375,-0.00000238383325,,
,3927057556.28531,7.99943971633911,127970.328125,-0.00000237899094,,
,3927057556.83326,7.9991569519043,127950.4375,-0.00000237278284,,
,3927057557.38166,7.99953603744507,127926.65625,-0.00000237899094,,
,3927057557.93967,7.99923753738403,127906.8828125,-0.0000023833366,,
,3927057558.5485,7.9994330406189,127883.3515625,-0.00000236769219,,
,3927057559.14009,7.99919652938843,127859.5390625,-0.00000236868607,,
,3927057559.73533,7.99917793273926,127835.8671875,-0.00000237203844,,
,3927057560.28535,8.00012111663818,127815.96875,-0.00000184037667,,
,3927057560.87655,7.9998722076416,127792.2109375,-0.000000469876275,,
,3927057561.4456,7.9998893737793,127768.515625,-0.000000389170961,,
,3927057561.9915,8.00004005432129,127744.8671875,-0.00000038110043,,
,3927057562.53997,8.00019645690918,127721.1171875,-0.000000358378822,,
,3927057563.08266,8.00056648254395,127701.2890625,-0.000000351425747,,
,3927057563.63344,8.00048828125,127681.421875,-0.000000359372119,,
,3927057564.17955,8.00075531005859,127657.796875,-0.000000347328399,,
,3927057564.72699,8.00009441375732,127638.3359375,-0.000000344224347,,
,3927057565.27616,8.0000057220459,127618.46875,-0.00000035341234,,
,3927057565.82489,7.99976348876953,127594.7734375,-0.000000351549884,,
,3927057566.37188,7.9993748664856,127570.921875,-0.000000351549884,,
,3927057566.91983,7.99945688247681,127551.1171875,-0.000000346210917,,
,3927057567.46564,7.9993748664856,127527.59375,-0.000000342982704,,
,3927057568.0104,7.99907350540161,127507.875,-0.000000345465945,,
,3927057568.55615,7.99924802780151,127488.03125,-0.000000353412315,,
,3927057569.10465,7.99904298782349,127464.2734375,-0.000000347080039,,
,3927057569.65403,7.99938535690308,127440.4375,-0.000000351674034,,
,3927057570.19496,7.99980974197388,127420.6015625,-0.000000344969285,,
,3927057570.73817,8.00034713745117,127401.2734375,-0.000000354902247,,
,3927057571.28654,8.00078582763672,127377.6328125,-0.000000336402105,,
,3927057571.82333,8.00078582763672,127357.78125,-0.000000336153781,,
,3927057572.38051,8.00105285644531,127334.0390625,-0.000000328579899,,
,3927057572.92934,8.00047874450684,127314.3515625,-0.00000178524879,,
,3927057573.48075,8.00019645690918,127290.7265625,-0.00000227072232,,
,3927057574.02363,8.00014591217041,127271.015625,-0.00000232324285,,
,3927057574.57205,7.9998984336853,127247.2265625,-0.00000235329006,,
,3927057575.11542,8.0000057220459,127227.421875,-0.00000235291758,,
,3927057575.66263,8.00071048736572,127203.6484375,-0.0000023665756,,
,3927057576.21176,8.00131511688232,127183.8828125,-0.00000235900172,,
,3927057576.75744,8.00136661529541,127160.171875,-0.00000236719641,,
,3927057577.29952,8.00084495544434,127140.4609375,-0.00000236123663,,
,3927057577.84529,8.00163078308105,127120.6171875,-0.00000235391107,,
,3927057578.40944,8.00195980072021,127096.921875,-0.00000235887755,,
,3927057578.96948,8.00215530395508,127077.1484375,-0.00000236595477,,
,3927057579.53264,8.00217723846436,127053.328125,-0.00000236024332,,
,3927057580.07578,8.00214099884033,127029.703125,-0.00000236818969,,
,3927057580.62525,8.00195598602295,127009.9609375,-0.00000236235407,,
,3927057581.15893,8.00147438049316,126986.328125,-0.00000235676678,,
,3927057581.71342,8.00129890441895,126966.5234375,-0.00000236744472,,
,3927057582.25948,8.00165176391602,126942.84375,-0.00000236781705,,
,3927057582.8042,8.00082015991211,126923.046875,-0.00000235701495,,
,3927057583.3503,8.00088787078857,126899.3984375,-0.00000235515252,,
,3927057583.89413,8.00028610229492,126879.6796875,-0.00000234894442,,
,3927057584.4431,7.9997410774231,126859.8671875,-0.00000237315602,,
,3927057584.98832,7.9997410774231,126836.09375,-0.00000236160895,,
,3927057585.53606,7.9994158744812,126816.203125,-0.000000678344206,,
,3927057586.08376,7.99958658218384,126792.6640625,-0.000000412265055,,
,3927057586.63261,7.9997820854187,126772.8984375,-0.000000372781541,,
,3927057587.17733,7.99875497817993,126753.1328125,-0.000000360613665,,
,3927057587.72648,7.99934959411621,126729.4140625,-0.000000329076519,,
,3927057588.27924,7.99935388565063,126705.4921875,-0.000000345217578,,
,3927057588.82349,7.99887132644653,126685.78125,-0.000000331683927,,
,3927057589.36428,7.99921226501465,126662.1171875,-0.000000321130157,,
,3927057589.92594,7.99886178970337,126642.3046875,-0.000000334291329,,
,3927057590.46991,7.99854850769043,126618.453125,-0.000000333670519,,
,3927057591.02972,7.9981255531311,126598.609375,-0.000000329449011,,
,3927057591.58103,7.99893045425415,126574.890625,-0.000000336277921,,
,3927057592.18842,7.99902200698853,126555.140625,-0.000000338264535,,
,3927057592.73631,7.99866342544556,126531.546875,-0.00000033615378,,
,3927057593.32737,7.99917268753052,126507.75,-0.000000342610205,,
,3927057593.87502,7.99941062927246,126487.84375,-0.000000346955876,,
,3927057594.4173,7.99962615966797,126464.203125,-0.000000336277942,,
,3927057594.96338,8.00062465667725,126440.3828125,-0.000000325972494,,
,3927057595.50802,8.00083351135254,126420.78125,-0.000000343976001,,
,3927057596.05618,8.00095653533936,126397.078125,-0.000000338140385,,
,3927057596.59916,8.00090599060059,126377.1875,-0.000000341865246,,
,3927057597.14546,8.00103855133057,126357.4375,-0.000000337395413,,
,3927057597.69258,8.00065517425537,126333.7265625,-0.000000416238306,,
,3927057598.23764,8.00028991699219,126310.0625,-0.00000219572862,,
,3927057598.78929,8.00040912628174,126290.4296875,-0.00000230598516,,
,3927057599.33475,8.00100135803223,126270.703125,-0.0000023474553,,
,3927057599.89879,8.00127506256104,126246.890625,-0.00000237328101,,
,3927057600.43031,8.00147438049316,126227.09375,-0.00000236061648,,
,3927057600.98015,8.00180912017822,126207.2734375,-0.00000236881117,,
,3927057601.52631,8.00153160095215,126183.6171875,-0.00000237191522,,
,3927057602.0745,8.00135803222656,126159.890625,-0.00000236645238,,
,3927057602.62038,8.00127506256104,126140.0078125,-0.00000236719735,,
,3927057603.16084,8.00119876861572,126116.28125,-0.00000236434162,,
,3927057603.70809,8.00128936767578,126096.390625,-0.00000237216384,,
,3927057604.25873,8.00094318389893,126076.6171875,-0.00000236781816,,
,3927057604.80784,8.00096702575684,126053.0390625,-0.00000236781816,,
